INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2016-03-01T08:00:00-00:00,2016-03-01T09:00:00-00:00,1,2016-03-01,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20160.98,DAM,9
2016-03-01T09:00:00-00:00,2016-03-01T10:00:00-00:00,1,2016-03-01,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19404.46,DAM,9
2016-03-01T14:00:00-00:00,2016-03-01T15:00:00-00:00,1,2016-03-01,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23757.01,DAM,9
2016-03-01T15:00:00-00:00,2016-03-01T16:00:00-00:00,1,2016-03-01,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,24951.06,DAM,9
2016-03-01T18:00:00-00:00,2016-03-01T19:00:00-00:00,1,2016-03-01,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25638.04,DAM,9
2016-03-01T21:00:00-00:00,2016-03-01T22:00:00-00:00,1,2016-03-01,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26254.28,DAM,9
2016-03-02T01:00:00-00:00,2016-03-02T02:00:00-00:00,1,2016-03-01,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,27335.65,DAM,9
2016-03-01T11:00:00-00:00,2016-03-01T12:00:00-00:00,1,2016-03-01,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19036.84,DAM,9
2016-03-02T07:00:00-00:00,2016-03-02T08:00:00-00:00,1,2016-03-01,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21881.78,DAM,9
2016-03-01T10:00:00-00:00,2016-03-01T11:00:00-00:00,1,2016-03-01,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19083.13,DAM,9
2016-03-01T19:00:00-00:00,2016-03-01T20:00:00-00:00,1,2016-03-01,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25842.65,DAM,9
2016-03-01T20:00:00-00:00,2016-03-01T21:00:00-00:00,1,2016-03-01,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25995.73,DAM,9
2016-03-01T17:00:00-00:00,2016-03-01T18:00:00-00:00,1,2016-03-01,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25413.95,DAM,9
2016-03-02T04:00:00-00:00,2016-03-02T05:00:00-00:00,1,2016-03-01,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,27772.78,DAM,9
2016-03-01T11:00:00-00:00,2016-03-01T12:00:00-00:00,1,2016-03-01,4,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3037.65,DAM,10
2016-03-01T17:00:00-00:00,2016-03-01T18:00:00-00:00,1,2016-03-01,10,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3527.81,DAM,10
2016-03-01T16:00:00-00:00,2016-03-01T17:00:00-00:00,1,2016-03-01,9,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3493.4,DAM,10
2016-03-01T19:00:00-00:00,2016-03-01T20:00:00-00:00,1,2016-03-01,12,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3580.32,DAM,10
2016-03-01T21:00:00-00:00,2016-03-01T22:00:00-00:00,1,2016-03-01,14,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3608.18,DAM,10
2016-03-02T06:00:00-00:00,2016-03-02T07:00:00-00:00,1,2016-03-01,23,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3439.16,DAM,10
2016-03-02T00:00:00-00:00,2016-03-02T01:00:00-00:00,1,2016-03-01,17,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3659.11,DAM,10
2016-03-02T04:00:00-00:00,2016-03-02T05:00:00-00:00,1,2016-03-01,21,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3827.66,DAM,10
2016-03-01T23:00:00-00:00,2016-03-02T00:00:00-00:00,1,2016-03-01,16,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3657.93,DAM,10
2016-03-02T01:00:00-00:00,2016-03-02T02:00:00-00:00,1,2016-03-01,18,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3803.68,DAM,10
2016-03-02T05:00:00-00:00,2016-03-02T06:00:00-00:00,1,2016-03-01,22,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3635.81,DAM,10
2016-03-01T10:00:00-00:00,2016-03-01T11:00:00-00:00,1,2016-03-01,3,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3037.87,DAM,10
2016-03-02T03:00:00-00:00,2016-03-02T04:00:00-00:00,1,2016-03-01,20,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3929.43,DAM,10
2016-03-02T07:00:00-00:00,2016-03-02T08:00:00-00:00,1,2016-03-01,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3230.78,DAM,10
2016-03-01T08:00:00-00:00,2016-03-01T09:00:00-00:00,1,2016-03-01,1,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3180.47,DAM,10
2016-03-01T09:00:00-00:00,2016-03-01T10:00:00-00:00,1,2016-03-01,2,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3097.24,DAM,10
2016-03-01T13:00:00-00:00,2016-03-01T14:00:00-00:00,1,2016-03-01,6,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3237.97,DAM,10
2016-03-01T14:00:00-00:00,2016-03-01T15:00:00-00:00,1,2016-03-01,7,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3351.55,DAM,10
2016-03-01T15:00:00-00:00,2016-03-01T16:00:00-00:00,1,2016-03-01,8,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3418.66,DAM,10
2016-03-01T18:00:00-00:00,2016-03-01T19:00:00-00:00,1,2016-03-01,11,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3555.38,DAM,10
2016-03-01T20:00:00-00:00,2016-03-01T21:00:00-00:00,1,2016-03-01,13,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3594.25,DAM,10
2016-03-01T22:00:00-00:00,2016-03-01T23:00:00-00:00,1,2016-03-01,15,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3638.99,DAM,10
2016-03-02T02:00:00-00:00,2016-03-02T03:00:00-00:00,1,2016-03-01,19,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3973.57,DAM,10
2016-03-01T12:00:00-00:00,2016-03-01T13:00:00-00:00,1,2016-03-01,5,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3090.03,DAM,10
2016-03-01T14:00:00-00:00,2016-03-01T15:00:00-00:00,1,2016-03-01,7,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5425.84,DAM,11
2016-03-01T13:00:00-00:00,2016-03-01T14:00:00-00:00,1,2016-03-01,6,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5164.35,DAM,11
2016-03-01T23:00:00-00:00,2016-03-02T00:00:00-00:00,1,2016-03-01,16,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5045.1,DAM,11
2016-03-02T05:00:00-00:00,2016-03-02T06:00:00-00:00,1,2016-03-01,22,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4871.74,DAM,11
2016-03-01T22:00:00-00:00,2016-03-01T23:00:00-00:00,1,2016-03-01,15,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5062.85,DAM,11
2016-03-01T15:00:00-00:00,2016-03-01T16:00:00-00:00,1,2016-03-01,8,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5452.58,DAM,11
2016-03-01T20:00:00-00:00,2016-03-01T21:00:00-00:00,1,2016-03-01,13,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5149.43,DAM,11
2016-03-02T06:00:00-00:00,2016-03-02T07:00:00-00:00,1,2016-03-01,23,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4618.61,DAM,11
2016-03-01T10:00:00-00:00,2016-03-01T11:00:00-00:00,1,2016-03-01,3,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4421.56,DAM,11
2016-03-01T08:00:00-00:00,2016-03-01T09:00:00-00:00,1,2016-03-01,1,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4428.19,DAM,11
2016-03-02T04:00:00-00:00,2016-03-02T05:00:00-00:00,1,2016-03-01,21,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5173.1,DAM,11
2016-03-01T17:00:00-00:00,2016-03-01T18:00:00-00:00,1,2016-03-01,10,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5362.64,DAM,11
2016-03-01T09:00:00-00:00,2016-03-01T10:00:00-00:00,1,2016-03-01,2,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4397.25,DAM,11
2016-03-01T21:00:00-00:00,2016-03-01T22:00:00-00:00,1,2016-03-01,14,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5099.54,DAM,11
2016-03-01T19:00:00-00:00,2016-03-01T20:00:00-00:00,1,2016-03-01,12,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5191.22,DAM,11
2016-03-01T16:00:00-00:00,2016-03-01T17:00:00-00:00,1,2016-03-01,9,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5410.62,DAM,11
2016-03-01T18:00:00-00:00,2016-03-01T19:00:00-00:00,1,2016-03-01,11,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5286.71,DAM,11
2016-03-01T11:00:00-00:00,2016-03-01T12:00:00-00:00,1,2016-03-01,4,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4506.78,DAM,11
2016-03-02T07:00:00-00:00,2016-03-02T08:00:00-00:00,1,2016-03-01,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4446.4,DAM,11
2016-03-02T03:00:00-00:00,2016-03-02T04:00:00-00:00,1,2016-03-01,20,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5364.43,DAM,11
2016-03-02T02:00:00-00:00,2016-03-02T03:00:00-00:00,1,2016-03-01,19,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5404.43,DAM,11
2016-03-02T01:00:00-00:00,2016-03-02T02:00:00-00:00,1,2016-03-01,18,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5307.35,DAM,11
2016-03-02T00:00:00-00:00,2016-03-02T01:00:00-00:00,1,2016-03-01,17,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5103.51,DAM,11
2016-03-01T12:00:00-00:00,2016-03-01T13:00:00-00:00,1,2016-03-01,5,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4748.46,DAM,11
2016-03-01T14:00:00-00:00,2016-03-01T15:00:00-00:00,1,2016-03-01,7,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2612.86,DAM,12
